X;Y;osm_id;name;operator;accepts_bottle;indoor;offers_cold_water;offers_warm_water;offers_hot_water;fee;description;com_insee;com_nom
6.0895208;45.0323335004651;node/2768797901;;;;no;;;;;Vérifier si potable;"38253";Les Deux Alpes
5.7456033;45.1369542004546;node/2769737161;;;;yes;;;;;;"38057";Bresson
5.6947563;45.1671659004514;node/2783158584;;;;;;;;;;"38486";Seyssins
5.7182862;45.1444648004538;node/2810623102;;;;;;;;;;"38151";Échirolles
5.9211227;45.4396464004203;node/281433806;;;;;;;;;;"38075";Chapareillan
5.7322107;45.1889571004491;node/2821284730;;;;;;;;;;"38185";Grenoble
5.7317968;45.1977630004482;node/2821284731;;;yes;;;;;no;;"38185";Grenoble
5.7385084;45.2052944004473;node/2853478145;;;;;;;;;;"38516";La Tronche
5.7625789;45.0951411004589;node/2882488470;;;;;;;;;;"38252";Montchaboud
5.7620652;45.0956353004588;node/2882488485;;;;;;;;;;"38252";Montchaboud
5.7598047;45.1166805004567;node/2904072055;;;;;;;;;;"38200";Jarrie
5.714518;45.1788773004502;node/2907605348;;;;;;;;;;"38185";Grenoble
5.8536595;45.4155414004233;node/2908730657;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.7681164;45.1646238004517;node/2925088001;;;;;;;;;"""1862""";"38421";Saint-Martin-d'Hères
5.5811181;45.5339913004085;node/2925963308;;;;;;;;;;"38001";Les Abrets en Dauphiné
5.1194168;45.3994265004252;node/2926193330;;;;;;;;;;"38311";Pommier-de-Beaurepaire
5.6869235;45.1771619004504;node/2927870203;;;;;;;;;;"38485";Seyssinet-Pariset
5.7217599;45.1390125004544;node/2931582795;;;;;;;;;;"38151";Échirolles
5.753726;44.8171373004847;node/2933086039;;;;;;;;;;"38226";Mens
5.9205403;44.7826223004875;node/2933151709;;;;;;;;;;"38241";Monestier-d'Ambel
5.7346866;45.3875331004266;node/2946402511;;;;;;;;;;"38412";Saint-Laurent-du-Pont
5.8074901;45.1872316004493;node/2951223619;;;;;;;;;;"38179";Gières
5.7566964;44.8178310004846;node/2952531086;;;;;;;;;;"38226";Mens
5.6217252;44.8454514004823;node/2952966716;;;;;;;;;;"38419";Saint-Martin-de-Clelles
5.6229557;44.8461842004822;node/2952966718;;;;;;;;;;"38419";Saint-Martin-de-Clelles
5.6245963;44.8873246004786;node/2953102359;;;;;;;;;;"38342";Roissard
5.6304125;45.0001163004682;node/2963245230;;;;;;;;;;"38187";Le Gua
5.6417133;45.0157544004667;node/2963246583;;;;;;;;;;"38187";Le Gua
5.6454999;45.0245750004659;node/2963246606;;;;;;;;;;"38187";Le Gua
5.7681718;44.714201500493;node/2973604640;;;;;;;;;;"38514";Tréminis
5.7618438;44.7357288004913;node/2973604641;;;;;;;;;;"38514";Tréminis
5.8858978;45.152049800453;node/2974189406;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.6956492;44.7628910004891;node/2975068799;;;;;;;;;;"38204";Lalley
5.5732709;44.824796700484;node/2980153645;;;;;;;;;;"38103";Chichilianne
5.5802755;44.8443719004824;node/2980153729;;;;;;;;;;"38419";Saint-Martin-de-Clelles
5.6949832;44.789152800487;node/2980661555;;;;;;;;;;"38321";Prébois
5.6229216;44.8271302004838;node/2986729322;;;;;;;;;;"38113";Clelles
5.6073242;44.8273702004838;node/2986729325;;;;;;;;;;"38113";Clelles
5.7332718;45.1943471004485;node/2988435808;;;;;;;;;;"38185";Grenoble
5.8419926;45.3083402004359;node/298917635;;;;;;;;;;"38395";Plateau-des-Petites-Roches
5.7297624;45.1929111004487;node/3006985413;;;;;;;;;;"38185";Grenoble
5.483155;45.2979567004371;node/3011570233;;;;;;;;;between the tables of a bar;"38517";Tullins
5.7805983;45.1827047004498;node/3011570333;;;;;;;;;;"38179";Gières
5.7282481;45.1927989004487;node/3020990101;;;;;;;;;;"38185";Grenoble
5.5728989;44.8111907004852;node/3029713352;;;;;;;;;;"38103";Chichilianne
5.5726733;44.812845500485;node/3029713370;;;;;;;;;;"38103";Chichilianne
5.5728708;44.8184542004846;node/3029713381;;;;;;;;;;"38103";Chichilianne
5.7476458;45.1180883004565;node/3035316531;;;yes;;;;;;;"38200";Jarrie
5.7209305;45.1390260004544;node/3035318838;;;;;;;;;;"38151";Échirolles
5.724416;45.1888646004491;node/304141822;;;;;;;;;;"38185";Grenoble
5.7412643;45.1446614004538;node/3047567285;;;;;;;;;;"38158";Eybens
6.0314433;45.0555267004628;node/3048673589;;;;;;;;;;"38052";Le Bourg-d'Oisans
5.7285978;45.1949831004485;node/3049404149;;;;;;;;;;"38185";Grenoble
5.9301552;44.8054501004857;node/3053467232;;;;;;;;;;"38008";Ambel
5.9264841;44.7777019004879;node/3053471903;;;;;;;;;;"38241";Monestier-d'Ambel
5.9259596;44.7786200004878;node/3053471905;;;;;;;;;;"38241";Monestier-d'Ambel
5.9286277;44.7786796004879;node/3053471906;;;;;;;;;;"38241";Monestier-d'Ambel
5.7258256;45.2341965004442;node/3069874713;;;yes;;;;;no;;"38423";Saint-Martin-le-Vinoux
5.7813475;45.1732814004508;node/3075617679;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.7233481;45.2197648004458;node/3083303226;;;;;;;;;;"38423";Saint-Martin-le-Vinoux
6.0612636;45.3224665004343;node/3086602234;;;;;;;;;;"38163";Le Haut-Bréda
5.4847902;45.3013562004367;node/3088218033;;;;;;;;;;"38517";Tullins
5.9793913;45.341612600432;node/3089196906;;;;;;;;;;"38181";Goncelin
5.9889631;45.3456151004316;node/3089749509;;;;;;;;;;"38181";Goncelin
5.3453109;45.0602324004624;node/3095690739;;;;;;;;;;"38319";Pont-en-Royans
5.3458566;45.0612126004623;node/3095691248;;;;;;;;;été uniquement;"38319";Pont-en-Royans
5.3442194;45.0611215004623;node/3095691249;;;;;;;;;;"38319";Pont-en-Royans
5.3449612;45.0612425004623;node/3095691250;;;;;;;;;;"38319";Pont-en-Royans
5.3443801;45.0615297004623;node/3095691251;;;;;;;;;;"38319";Pont-en-Royans
5.5886704;45.1280510004555;node/3098505579;;;;;;;;;;"38205";Lans-en-Vercors
5.6820884;45.1573493004525;node/3098546771;;;;;;;;;;"38486";Seyssins
5.7214021;45.1932955004486;node/3111584623;;;;;;;;;;"38185";Grenoble
5.2647548;45.1436740004539;node/3113139809;;;;;;;;;;"38095";Chatte
5.3617223;45.1212351004562;node/3115305484;;;;;;;;;robinet sur evier;"38443";Saint-Pierre-de-Chérennes
5.7519127;45.0686495004616;node/3123052334;;;;;;;;;;"38279";Notre-Dame-de-Mésage
5.7507367;45.1361096004547;node/3123052335;;;;;;;;;;"38057";Bresson
5.7247206;45.1986276004481;node/3126881247;;;;;;;;;;"38185";Grenoble
5.9241825;45.4427308004199;node/314707947;;;;;;;;;Coule en novembre;"38075";Chapareillan
5.8343993;45.0547972004629;node/3148200755;;;;;;;;;;"38478";Séchilienne
5.7321503;45.1932635004486;node/317787260;Crêperie So Krep’;;;;;;;;;"38185";Grenoble
5.8401329;45.2011379004478;node/3203390118;;;;;;;;;;"38150";Domène
5.7587726;45.1855162004495;node/3235368964;;;;;;;;no;;"38421";Saint-Martin-d'Hères
5.4468451;45.561623400405;node/3237468009;;;;;;;;;;"38509";La Tour-du-Pin
5.4457973;45.5618032004049;node/3237468011;;;;;;;;;;"38509";La Tour-du-Pin
5.4487884;45.5653020004045;node/3237468145;;;;no;;;;;;"38509";La Tour-du-Pin
5.3214337;45.5727686004035;node/3238953682;;;;yes;;;;;;"38348";Ruy-Montceau
5.774218;44.9564438004723;node/3239835188;;;;;;;;;;"38304";Pierre-Châtel
5.7425076;45.1470266004535;node/3286028585;;;;;;;;;;"38158";Eybens
5.7795921;44.949179600473;node/3300031882;;;;;;;;;;"38304";Pierre-Châtel
5.7295343;45.1861438004494;node/3306534560;;;;;;;;;;"38185";Grenoble
5.5499644;45.0697188004614;node/333095736;;;;;;;;;;"38548";Villard-de-Lans
5.8259591;45.043781200464;node/3347880324;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8265997;45.043834200464;node/3347880325;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8260797;45.0431427004641;node/3347880326;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8237913;45.0422533004642;node/3347880327;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8253245;45.043364900464;node/3347880328;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8270485;45.0432517004641;node/3347880329;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.8321287;45.0486154004635;node/3347880330;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.4822206;45.2957154004373;node/3377197032;;;;;;;;;;"38517";Tullins
5.727759;45.1738053004507;node/3381668477;;;;;;;;;;"38185";Grenoble
5.854971;45.4148801004233;node/3396380929;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.7919539;45.4313555004213;node/3401291703;;;;no;;;;;;"38376";Saint-Christophe-sur-Guiers
5.7584755;45.2735196004398;node/34055403;Sarcenas;;;;;;;;;"38472";Sarcenas
5.7259168;45.1880392004492;node/3413401738;Shun Bun;;;;;;;;;"38185";Grenoble
5.8110247;45.1191082004564;node/3450883508;;;;;;;;;;"38529";Vaulnaveys-le-Haut
5.6961639;45.3370475004326;node/3453303709;;;;;;;;no;;"38407";La Sure en Chartreuse
4.8093476;45.3709354004286;node/3476709010;;;;;;;;no;;"38344";Roussillon
4.8121652;45.3733248004283;node/3476728549;;;;;;;;;;"38344";Roussillon
4.8112467;45.3689170004289;node/3478965514;;;;;;;;;;"38344";Roussillon
5.7500416;45.1408642004542;node/3489509274;;;;;;;;;;"38057";Bresson
5.4110289;45.2560049004418;node/3494663218;;;;;;;;;;"38526";Vatilieu
5.7865757;45.1112209004572;node/3526754410;;;;;;;;;;"38059";Brié-et-Angonnes
5.1076501;45.6381932003949;node/3527108944;;;;;;;;;;"38449";Saint-Quentin-Fallavier
5.88376;45.2780452004393;node/3544855984;;;;;;;;;;"38140";Crolles
6.086631;45.3199564004345;node/354509500;;;;;;;;;;"38163";Le Haut-Bréda
5.8330765;45.1530968004529;node/3559179747;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.7644955;44.740007800491;node/3562186401;;;;;;;;;;"38514";Tréminis
5.7650728;44.7408338004909;node/3562186404;;;;;;;;;;"38514";Tréminis
5.7181455;44.7455388004905;node/3562186810;;;;;;;;;;"38321";Prébois
5.7650141;44.7410898004909;node/3562186913;;;;;;;;;;"38514";Tréminis
5.7809299;44.7416362004908;node/3564231608;;;;;;;;;;"38514";Tréminis
5.6901841;45.1023995004581;node/3564241311;;;;;;;;;;"38524";Varces-Allières-et-Risset
5.2188601;45.1743597004507;node/3564287404;;;;;;;;;;"38359";Saint-Antoine l'Abbaye
5.7680753;44.7449188004906;node/3564369299;;;;;;;;;;"38514";Tréminis
5.7659342;44.7451026004906;node/3564455195;;;;;;;;;;"38514";Tréminis
5.7681636;44.7460829004905;node/3564455197;;;;;;;;;;"38514";Tréminis
5.7695327;44.7475820004904;node/3564455497;;;;;;;;;;"38514";Tréminis
5.6677493;45.1949690004485;node/3567059693;;;;;;;;;;"38169";Fontaine
5.6569485;44.9453596004734;node/3569929783;;;;;;;;;;"38492";Sinard
5.7227097;45.2155330004462;node/3586358936;;;;;;;;;;"38423";Saint-Martin-le-Vinoux
5.4785246;45.2006382004478;node/3591983232;;;;;;;;;;"38390";Saint-Gervais
5.2822725;45.1445135004538;node/361383135;;;;;;;;;;"38095";Chatte
4.8742004;45.5258131004096;node/3624492803;;;;;;;;;;"38544";Vienne
5.7554972;45.1719570004509;node/3632665889;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.6875363;45.1911455004489;node/3633452288;;;;;;;;;;"38169";Fontaine
5.8253848;44.9725710004708;node/3635447004;;;;;;;;;;"38396";Saint-Honoré
6.0715675;45.1493783004533;node/3641466979;;;;;;;;;;"38289";Oz
6.3144947;44.905627600477;node/3642271341;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
6.2923813;44.9323751004746;node/3642316283;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
6.1542366;45.0712934004613;node/3645155906;;;;;;;;;;"38112";Clavans-en-Haut-Oisans
5.9797926;45.0718520004612;node/3646563326;;;;;;;;;;"38286";Oulles
5.6067548;44.8282482004837;node/3654781994;;;;;;;;;;"38113";Clelles
5.6497798;44.8030859004858;node/3654878198;;;;;;;;;;"38301";Le Percy
5.636791;44.8110297004852;node/3654878626;;;;;;;;;;"38113";Clelles
5.6762688;44.7579675004895;node/3656041973;;;;;;;;;;"38204";Lalley
5.6643829;44.764381500489;node/3656041974;;;;;;;;;;"38424";Saint-Maurice-en-Trièves
5.6924686;45.2227115004454;node/3657855414;;;;;;;;;;"38382";Saint-Égrève
5.3193031;45.5893263004014;node/3662061075;;;;no;;;;;;"38348";Ruy-Montceau
6.0582351;45.0822778004602;node/3672383989;;;;;;;;;;"38191";Huez
6.0406556;45.1289803004554;node/3672387173;;;;;;;;;;"38005";Allemond
6.0400798;45.2024308004477;node/3672387174;;;;;;;;;;"38005";Allemond
5.6986093;45.123270600456;node/3684642478;;;;;;;;;;"38317";Le Pont-de-Claix
5.6880054;44.8677752004803;node/3688051953;;;;;;;;;;"38208";Lavars
5.730945;45.1938035004486;node/3688068599;;;;;;;;;;"38185";Grenoble
5.7254214;45.189815100449;node/3696653234;;;;;;;;;;"38185";Grenoble
6.1752408;44.9584735004722;node/3701776960;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
6.2574534;44.9366742004742;node/3701916037;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
5.4040673;45.2109776004467;node/3706858109;;;;;;;;;;"38559";Vinay
5.8851088;45.2769003004394;node/3718710343;;;;;;;;no;;"38140";Crolles
5.6469608;45.1265704004557;node/3726311821;;;;;;;;;;"38111";Claix
5.6068461;45.3977555004254;node/3735486541;;;;;;;;;;"38432";Saint-Nicolas-de-Macherin
5.4000138;45.2095324004469;node/3736611376;;;;;;;;;;"38559";Vinay
5.3998003;45.2076898004471;node/3736611377;;;;;;;;;;"38559";Vinay
5.5530175;45.0698808004614;node/3746289776;;;;;;;;;;"38548";Villard-de-Lans
5.5909553;45.1242614004559;node/3746289825;;;;;;;;;;"38205";Lans-en-Vercors
5.8001742;45.2232557004454;node/3749214152;;;;;;;;;;"38249";Montbonnot-Saint-Martin
5.7538645;45.4330570004211;node/3755019493;;;;;;;;;;"38155";Entre-deux-Guiers
5.7279418;45.1905778004489;node/3761668541;;;;;;;;;;"38185";Grenoble
5.7210097;45.1948268004485;node/3761669725;;;;;;;;;;"38185";Grenoble
5.7197615;45.1949697004485;node/3761669727;;;;;;;;;;"38185";Grenoble
5.7191297;45.1955166004484;node/3761669728;;;;;;;;;;"38185";Grenoble
5.6287366;45.3398691004322;node/3769001650;;;;;;;;;;"38061";La Buisse
5.6476076;45.342176700432;node/3769001651;;;;;;;;;;"38407";La Sure en Chartreuse
5.662355;45.3500474004311;node/3769049443;;;;;;;;;;"38407";La Sure en Chartreuse
5.7975967;45.3776464004278;node/3772854855;;;;;;;;;Officiellement marquée comme non potable.;"38442";Saint-Pierre-de-Chartreuse
5.796602;45.3826205004272;node/3772854986;;;;;;;;;;"38376";Saint-Christophe-sur-Guiers
5.6720369;45.2352234004441;node/3781686238;;;;;;;;;;"38382";Saint-Égrève
5.3856772;45.3988388004253;node/3798377501;;;;;;;;;;"38042";Bévenais
5.6845637;45.2409619004435;node/3804728972;;;yes;;;;;no;;"38382";Saint-Égrève
5.7833572;45.1716263004509;node/3806710564;;;;;;;;;;"38179";Gières
5.7588552;45.2195063004458;node/3830002462;;;;;;;;;;"38126";Corenc
5.7410256;45.1752086004506;node/3832492982;;;;;;;;;;"38185";Grenoble
5.7427642;45.1728547004508;node/3837436817;;;;;;;;;;"38185";Grenoble
5.749315;45.2089908004469;node/3840933947;;;;;;;;;;"38126";Corenc
5.7819229;45.2116053004467;node/3841003287;;;yes;;;;;;;"38229";Meylan
5.9928629;45.3005872004368;node/3843487140;;;;;;;;;;"38504";Theys
5.88707;45.3083742004359;node/3847166952;;;;;;;;;;"38395";Plateau-des-Petites-Roches
5.7210406;45.1845364004496;node/3859765553;;;;;;;;;;"38185";Grenoble
5.6338433;45.2390516004437;node/3862554444;Circuit des Fontaines;;;;;;;;;"38281";Noyarey
5.8743558;45.2882951004382;node/3886843320;;;;;;;;;;"38140";Crolles
5.6505534;45.3722216004285;node/3916380397;;;;;;;;;;"38383";Saint-Étienne-de-Crossey
5.6487;45.3712550004286;node/3916382794;;;;;;;;;;"38383";Saint-Étienne-de-Crossey
5.7415656;45.1784774004502;node/3920458299;;;;;;;;;;"38185";Grenoble
5.6634552;45.3301194004334;node/393540044;;;;;;;;;;"38407";La Sure en Chartreuse
5.4755183;45.6355877003952;node/3966428570;;;;;;;;;;"38458";Saint-Sorlin-de-Morestel
5.777491;45.2610009004412;node/3983013656;;;;;;;;;;"38471";Le Sappey-en-Chartreuse
5.5422592;45.1768803004504;node/3983253093;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.5340441;45.1978975004482;node/3985318694;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.5417688;45.2295425004447;node/3985318708;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.4711324;45.6511122003931;node/3985813573;;;;;;;;;;"38543";Vézeronce-Curtin
5.5958798;45.1263256004557;node/3987172825;;;;;;;;no;;"38205";Lans-en-Vercors
5.7551424;45.1130919004571;node/3996784221;;;;;;;;;;"38200";Jarrie
5.8168054;45.1502586004532;node/3996787392;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.7673596;45.1282613004555;node/3996790710;;;;;;;;;;"38059";Brié-et-Angonnes
5.7906565;45.4031602004248;node/3996807081;;;;;;;;;;"38376";Saint-Christophe-sur-Guiers
5.7059257;45.0273298004656;node/3996869614;;;;;;;;;;"38388";Saint-Georges-de-Commiers
5.803842;45.1290824004554;node/3996876502;;;;;;;;;;"38188";Herbeys
5.8046686;45.1723810004509;node/3996885442;;;;;;;;;;"38533";Venon
5.8279466;45.1396557004543;node/3996895193;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.794867;45.3241003004341;node/3997462425;;;;;;;;;;"38442";Saint-Pierre-de-Chartreuse
5.8548893;45.4138189004235;node/3997487207;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
6.0158335;45.2652356004407;node/4023741585;;;;yes;;;;;;"38504";Theys
6.0434625;45.2051403004474;node/4071232963;;;;;;;;no;;"38005";Allemond
5.8563776;45.4043005004246;node/4073452773;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8566621;45.4029481004248;node/4073452774;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8568149;45.4036375004247;node/4073452775;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.7423845;44.960397600472;node/4078350844;;;;;;;;;;"38265";La Motte-d'Aveillans
5.8532858;45.3887749004265;node/4078450185;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.852786;45.3881405004266;node/4078450186;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8535127;45.3881367004266;node/4078450188;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.6824495;45.0857516004598;node/4080414992;;;;;;;;;;"38524";Varces-Allières-et-Risset
5.6184184;45.1931640004486;node/4083500085;;;;;;;;;;"38153";Engins
5.7373399;45.190072500449;node/4107545090;;;;;;;;;;"38185";Grenoble
5.7449078;45.1794764004501;node/4131364964;Maison des habitants Abbaye;;;;;;;;;"38185";Grenoble
5.6251663;44.9335084004745;node/4136801380;;;;;;;;;;"38438";Saint-Paul-lès-Monestier
5.4156728;45.8172465003699;node/4167841660;;;;;;;;;;"38247";Montalieu-Vercieu
5.757126;45.0118279004671;node/4170047457;;;;;;;;;;"38402";Saint-Jean-de-Vaulx
5.6147915;44.9263115004751;node/4170158202;;;;;;;;;;"38438";Saint-Paul-lès-Monestier
5.3102602;45.8454755003658;node/4172979406;;;;;;;;;;"38026";La Balme-les-Grottes
5.5470604;45.5185406004105;node/4173021119;;;;;;;;;;"38434";Saint-Ondras
5.4197654;45.822965900369;node/4183941413;;;;;;;;no;;"38247";Montalieu-Vercieu
5.4206103;45.8242519003689;node/4183941416;;;;;;;;no;;"38247";Montalieu-Vercieu
5.6360307;44.9190846004758;node/4195848862;;;;;;;;;;"38242";Monestier-de-Clermont
5.7205727;45.1395942004543;node/4243080221;;;;;;;;;;"38151";Échirolles
5.7472521;45.2027351004476;node/4248960870;;;;;;;;;;"38516";La Tronche
5.7624757;45.2054747004473;node/4251030008;;;;;;;;;;"38229";Meylan
5.7512291;45.2008290004478;node/4252189193;;;;;;;;;;"38516";La Tronche
5.7252611;45.1848232004496;node/4257840089;;;;;;;;;;"38185";Grenoble
5.612292;45.3689301004288;node/4261268398;;;;;;;;;;"38133";Coublevie
5.2956727;45.7976144003727;node/4268001162;;;;;;;;;;"38190";Hières-sur-Amby
5.9744694;45.417812000423;node/426880360;;;;;;;;;;"38027";Barraux
5.7243214;45.1494594004533;node/4271530104;;;;;;;;;;"38151";Échirolles
6.1743311;44.9448086004734;node/4281509062;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
5.7098049;45.1748040004506;node/4296728520;;;;;;;;;;"38185";Grenoble
5.7539773;45.2057073004473;node/4306387928;;;;;;;;no;;"38229";Meylan
5.5555383;45.0879469004596;node/4313258899;;;;;;;;;;"38548";Villard-de-Lans
5.7648259;45.1823980004498;node/4318518192;;;;no;;;;;;"38421";Saint-Martin-d'Hères
5.7405799;45.189439000449;node/4319215343;Jardin partagé Eulalie;;;;;;;;;"38185";Grenoble
5.5475351;44.8227830004842;node/4329072604;;;;;;;;;;"38103";Chichilianne
5.6340016;44.7960906004864;node/4329866622;;;;;;;;;;"38301";Le Percy
5.6345461;44.7962423004864;node/4329866631;;;;;;;;;;"38301";Le Percy
5.6337261;44.7963774004864;node/4329866637;;;;;;;;;;"38301";Le Percy
5.7306494;45.1548457004527;node/4335296812;;;;;;;;;;"38151";Échirolles
5.6377624;44.8110451004852;node/4335385409;;;;;;;;;;"38113";Clelles
5.7538945;44.8179491004846;node/4337666680;;;;;;;;;;"38226";Mens
5.5800306;44.8113695004852;node/4339048428;;;;;;;;;;"38103";Chichilianne
5.7494878;44.8164477004847;node/4344993080;;;;;;;;;;"38226";Mens
5.7493241;44.8177225004846;node/4344993599;;;;;;;;;;"38226";Mens
5.1950274;45.5874914004016;node/4354531590;;;;;;;;;;"38172";Four
5.716983;44.8729776004799;node/4360336230;;;;;;;;;;"38224";Mayres-Savel
5.9460024;45.4065890004244;node/4370705953;Fontaine;;;;;;;;;"38418";Sainte-Marie-du-Mont
5.9454891;45.4070558004243;node/4370706023;;;;;;;;;;"38418";Sainte-Marie-du-Mont
5.1815911;45.6123930003983;node/4382238072;;;;;;;;;;"38530";Vaulx-Milieu
5.4652274;45.2063322004472;node/4383580989;;;;;;;;no;;"38390";Saint-Gervais
5.671621;44.905752000477;node/4390731426;;;;;;;;;;"38513";Treffort
5.6715935;44.9068368004769;node/4390731446;;;;;;;;;;"38513";Treffort
5.6577063;44.9150688004761;node/4392819388;;;;;;;;;;"38513";Treffort
5.8401811;44.8278452004838;node/4393403668;;;;;;;;;;"38456";Châtel-en-Trièves
5.8150166;44.7848796004874;node/4393406250;;;;;;;;;;"38366";Saint-Baudille-et-Pipet
5.7697394;44.8060738004856;node/4393409450;;;;;;;;;;"38226";Mens
5.6836941;44.8263273004839;node/4394234482;;;;;;;;;;"38127";Cornillon-en-Trièves
5.7618042;45.2207211004457;node/4395980133;;;;;;;;;;"38126";Corenc
5.7614859;45.2195337004458;node/4395980134;;;;;;;;;;"38126";Corenc
5.8616899;45.2531460004421;node/4396245618;;;;;;;;;Robinet sur le mur ouest du bâtiment;"38431";Saint-Nazaire-les-Eymes
6.14306;45.3785140004277;node/4397039667;;;;;;;;;;"38006";Allevard
5.7061717;45.1663354004515;node/4400171962;;;;;;;;;;"38185";Grenoble
5.8157197;45.1503998004532;node/4400776416;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.7218699;44.8744487004798;node/4403261787;;;;;;;;;;"38224";Mayres-Savel
5.5799095;44.8121487004851;node/4406542950;;;;;;;;;;"38103";Chichilianne
5.5805063;44.8118433004851;node/4406542951;;;;;;;;;;"38103";Chichilianne
5.753986;44.8179746004846;node/4406552169;;;;;;;;;;"38226";Mens
5.9443816;44.9001556004775;node/4406555269;;;;;;;;;;"38154";Entraigues
5.9484291;44.9027546004772;node/4406555508;;;;;;;;;;"38154";Entraigues
5.9720024;44.9419043004737;node/4406557754;;;;;;;;;;"38073";Chantepérier
6.0314646;45.1255488004558;node/4406578997;;;;;;;;;;"38005";Allemond
6.0392755;45.2006823004478;node/4406580406;;;;;;;;;;"38005";Allemond
5.7454017;44.9516867004728;node/4408643867;;;;;;;;;;"38265";La Motte-d'Aveillans
5.7174809;45.1846270004496;node/4410219692;;;;;;;;;;"38185";Grenoble
5.7170587;45.1826374004498;node/4410219693;;;;;;;;;;"38185";Grenoble
5.7778362;44.8797309004793;node/4412227616;;;;;;;;;;"38116";Cognet
5.7773642;44.8814541004791;node/4412227622;;;;;;;;;;"38116";Cognet
6.0772719;45.281110500439;node/4413399190;;;yes;;;;;no;;"38163";Le Haut-Bréda
5.787617;44.9095480004766;node/4416566412;;;;;;;;;;"38269";La Mure
5.5947199;44.8681199004803;node/4421248513;;;;;;;;;;"38429";Saint-Michel-les-Portes
5.7205253;45.1800538004501;node/4421714889;;;;;;;;;;"38185";Grenoble
5.081609;45.6633094003915;node/4434586997;;;;;;;;;;"38184";Grenay
5.0856541;45.6640308003914;node/4437446450;;;;;;;;;;"38184";Grenay
5.6719485;44.905174500477;node/4452884490;Aire CC de Treffort;;;;;;;May-Sep;;"38513";Treffort
5.0216833;45.6142223003981;node/4462464278;;;yes;;;;;no;;"38519";Valencin
5.6058358;44.7732714004883;node/4462511752;;;;;;;;;;"38301";Le Percy
5.7672307;45.1685093004513;node/4464465480;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.0209518;45.5619833004049;node/4473092088;;;;;;;;;;"38288";Oytier-Saint-Oblas
5.7664861;45.1761513004505;node/4475652890;;;;;;;;;;"38421";Saint-Martin-d'Hères
6.0210171;45.2236592004454;node/4475972821;;;;;;;;;;"38206";Laval-en-Belledonne
5.6051983;44.8271691004838;node/4482997219;;;;;;;;;;"38113";Clelles
5.6437836;44.7825677004875;node/4491384513;;;;;;;;;;"38243";Monestier-du-Percy
5.6482879;44.800818900486;node/4493335415;;;;;;;;;;"38301";Le Percy
5.6494894;44.800901000486;node/4493335419;;;;;;;;;;"38301";Le Percy
5.7720888;45.0276926004656;node/452514906;point d'eau;;;;;;;;;"38203";Laffrey
5.4776168;45.2966941004372;node/4525270343;Fontaine du Paradis;;;;;;;;;"38517";Tullins
5.6811916;45.0872785004597;node/4528751594;Fontaine de Lavalette;;;;;;;;;"38524";Varces-Allières-et-Risset
5.6824945;45.0903479004594;node/4529047931;;;;;;;;;;"38524";Varces-Allières-et-Risset
5.7499888;45.1670946004514;node/4536664999;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.6693342;45.3209980004344;node/4549858436;;;;;;;;;;"38407";La Sure en Chartreuse
4.9706621;45.4285075004217;node/4579525581;;;;;;;;;;"38259";Montseveroux
4.9698098;45.4290705004216;node/4579525734;;;;;;;;;;"38259";Montseveroux
5.1521894;45.5042398004123;node/4585802206;;;;;;;;;;"38399";Saint-Jean-de-Bournay
5.9421628;45.1914051004488;node/4592311015;Fontaine du Habert des Sabottes;;yes;;;;;;;"38430";Saint-Mury-Monteymond
